crd1,crd2,crd3,onaji1,onaji2,onaji3,kanyu,crd
0,0.639932186,0,0.558085914,4.374383646,1.216420832,0,0.639932186
0,0,0,51.03428524,0,7.502798017,0,0
0,0,0,14.34761308,0,0,0,0
0,0,2.12323879,12.37025613,0,2.921365828,0,2.12323879
1.535787795,0,0,1.757690518,8.368920737,1.200470144,0,1.535787795
0,0.670011726,0,34.71459829,1.931516102,0,0,0.670011726
0,4.135412694,7.068523521,21.31289624,33.09382164,10.11683597,0,11.20393622
0,0,0,5.43651157,8.077220717,16.69411083,0,0
0,0,0,30.68716872,1.39992584,1.298914019,0,0
0,0.981035506,1.379130222,7.060808249,0.472399271,5.702679837,0,2.360165728
0,0,0,2.441759282,4.595921813,2.559327782,0,0
0,16.83328493,4.174825107,76.47373759,6.875980486,11.21783732,0,21.00811004
0,0,0,4.080454159,4.271291783,2.504084357,0,0
4.198382733,0,0,2.976685167,1.336057038,0,0,4.198382733
0,0,0,0.320910692,0,33.24148187,0,0
0,0,0,22.84371106,2.844738072,3.895195694,0,0
0,0,0,96.18446038,0,0,0,0
16.66430967,53.09616368,0,59.45756258,13.45924398,0,0,69.76047335
0,1.419906094,0,7.997550603,0.875818739,1.800335747,0,1.419906094
0,0.598928222,0,8.472549986,5.551632452,2.357452331,0,0.598928222
0,0,0,21.48514053,4.538905142,5.142266416,0,0
0,0.697429577,1.585283751,9.384849112,2.390453705,4.940091866,0,2.282713328
0,0,0,6.031545225,0.961310472,1.251480054,0,0
0,0,0,37.32338086,0,0,0,0
0,0,0,34.98663385,0,0,0,0
0,0,0,0.347802907,0,0.259764202,0,0
0,0,0.470383214,9.697862973,2.174852057,4.253688214,0,0.470383214
0,0,2.016640842,2.015252768,4.642512221,5.595185156,0,2.016640842
0,0,0,13.35830705,0,3.486676379,0,0
0,0,0,5.645834265,0.709696397,8.903583442,0,0
0,0,0,49.02076874,2.251127443,0,0,0
0,0,0.355866094,9.035301157,0,11.89005445,0,0.355866094
2.16596966,0,0,10.20100598,0.733640048,1.896066881,0,2.16596966
0,0,0,4.663907444,5.476028,7.927574065,0,0
0,0,0,48.43774944,8.305240888,0.268313485,0,0
0,0,0,78.07085606,0,0,0,0
0,0,0,32.34210892,0,2.677994297,0,0
0,0,0.115793086,13.62872795,0.567423337,0.25717642,0,0.115793086
0,0,0,21.16853814,0,0,0,0
0,0,0,34.7052464,0,0,0,0
0,0,0,18.53274287,0,18.13163179,0,0
0,0,0,73.34884525,22.68028245,0,0,0
0,0,0,6.836587017,0,1.172051503,0,0
0,2.010377468,3.269023278,22.40429337,0,8.016565627,0,5.279400746
0,0.703110807,1.709074796,19.62004791,2.334214787,3.018668373,0,2.412185603
0,0,10.5476861,36.74043199,0.334032773,5.457408889,0,10.5476861
2.79708914,0,0,0.402850644,2.553125771,0.872295581,0,2.79708914
0,44.45007568,0,147.5153678,7.405292433,4.03607967,0,44.45007568
0,0,0,198.9969908,0,0,0,0
0,0,0,53.26396532,0,0,0,0
0,0.9903863,12.29310625,10.85729266,0,0,0,13.28349255
0,0,0,20.04275807,2.022944199,1.506650198,0,0
0,0,0,2.957167642,0.941746896,27.33515725,0,0
0,0,0.807535861,3.555137274,2.044805198,0.278218778,0,0.807535861
0,0,0,9.46537307,3.840500428,0,0,0
0,0,0,7.468344595,0,0,0,0
0,0,0,11.88566256,1.99438818,0,0,0
0,0,0,3.543502404,3.514012211,2.927498453,0,0
0,0,0,54.79139871,0,15.11196437,0,0
0,0,0,10.54226598,1.431800872,1.767021412,0,0
0,0,0,0.632830397,11.65446462,1.625003166,0,0
0,0,0,16.73726169,0,8.117115063,0,0
0,0,0,3.435953363,0,18.99059791,0,0
0,0,0,61.3610329,11.62015085,6.179723975,0,0
0,0,0,18.83996346,0,0,0,0
31.64983346,14.08702992,0,20.88089712,0,0,0,45.73686338
0,0,0,35.35356141,6.509434461,0,0,0
0,0,0,2.427502361,7.423621147,1.039813772,0,0
0,0,0,1.204389709,0.349762397,9.157992613,0,0
0,0,0,26.72580028,0,0,0,0
0,0,26.82734068,21.5473561,0,0,0,26.82734068
0,0,0,47.50598504,0,0.794205688,0,0
0,0,23.50421558,16.25994074,7.687955661,5.71453558,0,23.50421558
0,0,0,40.4992675,0,0,0,0
0,0,0,28.5077522,0,0,0,0
0,0,0,119.0346554,0,0,0,0
0,3.320681292,0,23.12428476,23.44071093,1.435629983,0,3.320681292
0,0.986165316,0.858349827,8.420669766,0.801130363,1.233533807,0,1.844515143
0,0,7.520059539,20.98480948,2.800016595,0,0,7.520059539
0,0,0,42.01099085,0,0,0,0
0,5.945235069,0,4.516232952,0,4.848458666,0,5.945235069
0,0,0,10.71845256,0,0,0,0
0,0,0,311.6379465,0,0,0,0
0,0,0,34.36873794,0,0,0,0
0,0,0,58.210281,9.754915208,0,0,0
0,3.486291191,0,11.89570554,0,1.46324893,0,3.486291191
0,0,0.667350453,79.65566117,0.671478831,0,0,0.667350453
0,1.590682888,0,5.845348423,1.511313104,1.59606185,0,1.590682888
0,0,0,38.60494364,8.627493058,3.631995021,0,0
0,0,1.111335396,16.65702499,2.845204415,1.355286928,0,1.111335396
0,0,0,25.27107899,6.904960814,0,0,0
0,0,8.015659685,107.1792065,0.908884214,0,0,8.015659685
0,0,0,25.17203593,0,32.00169324,0,0
0,1.266748543,0,3.913089163,3.363419239,1.000151943,0,1.266748543
9.483491932,0,0,23.69539827,0,0.176423823,0,9.483491932
0,0,0,46.94476773,6.565352754,4.747616635,0,0
0,0,0,47.11479579,0,7.228100968,0,0
0,0,0,712.0869777,16.90177509,0,0,0
0,0,0,2.582224037,5.694842589,1.616171043,0,0
0,0.606855598,0,273.9775909,0,1.255815793,0,0.606855598
0.575858631,1.530883029,0,5.093703163,2.247175537,1.764494981,0,2.10674166
0,0,0,5.476767283,3.223957451,0.437142676,0,0
0,0,5.781456652,184.8422032,28.12450156,0,0,5.781456652
0,0,2.887343738,15.48952222,23.92441362,6.223223109,0,2.887343738
0,0,0,4.724250126,0,4.502433997,0,0
0,0,0,26.93863675,0,0,0,0
0,0,0,2.48015794,3.141598632,2.841944841,0,0
0,0,0,40.49848003,15.05312997,15.843817,0,0
0,0,0,14.76137964,0,2.088123311,0,0
0,0,10.74533261,98.05585009,0,0,0,10.74533261
0,0.528264039,0,1.510734814,0,0,0,0.528264039
0,0,0,51.74489734,3.680767486,0,0,0
0,0,0,35.58339474,0,0,0,0
0,0,0,5.401511927,0,11.28715988,0,0
0,0,0,33.40026893,0.670622638,0,0,0
0,0,0,405.3719345,2.60508558,0,0,0
0,0,0,58.1025853,7.929089508,0,0,0
0,0,0,92.23755211,0,7.737715407,0,0
0,0,0,54.21639211,0,0.631025,0,0
0,0,0,6.71723979,7.325089395,1.526402172,0,0
0,0,0.88881111,2.793508681,2.345292392,0.251416744,0,0.88881111
0,0,0,0.901117761,0.13024399,15.04924759,0,0
0,0,0,1.714316817,0.902460294,2.878570619,0,0
13.97441585,0.420840171,0.592743076,2.548898444,2.43850801,0,0,14.9879991
0,2.339134617,1.669313123,14.00181912,0,8.884389949,0,4.00844774
0,0,0.422311001,0.891171723,0.337228328,0,0,0.422311001
0,0,22.99004313,3.20928733,2.617098927,0,0,22.99004313
0,0.463787503,0,1.477193694,0,0,0,0.463787503
0,0,0,4.315458688,6.460802667,11.86685566,0,0
0,0,0,17.71431308,2.258223236,0.676978852,0,0
0,0,2.789276955,0.496114527,12.05718319,3.199449244,0,2.789276955
0,0,0,480.6909121,0,0.740644676,0,0
0,0,0,60.04315716,2.301102818,0.826438212,0,0
0,0,0,18.0512921,0,0,0,0
1.643944863,2.607578852,0.91962237,27.66938651,7.21368745,2.894960181,0,5.171146085
0,0,0,42.85147123,8.172849981,0.247716366,0,0
0,0,0,44.14265908,6.798133631,0,0,0
0,5.61136558,6.069144964,27.80596854,21.18294661,12.5707622,0,11.68051054
0,0,0,6.406126379,17.04639663,18.49181663,0,0
0,0,0,39.33198773,0,0,0,0
0,0,0,281.6747899,0,0,0,0
0,0,0.403866864,2.948244101,7.537244546,0.913186902,0,0.403866864
0,0,0,230.9230398,0,0,0,0
0,0,18.07713216,6.807316948,2.564640076,2.368008875,0,18.07713216
0,0,0,23.88571808,0,0,0,0
0,0,0,4.178851997,0,1.323147019,0,0
2.268220051,0,0,19.11868039,0,0,0,2.268220051
0,0,0,5.073422002,9.28213312,2.741701557,0,0
0,0,3.02035158,5.150659602,0.527406607,11.09953839,0,3.02035158
0,0,0,5.933472436,0,5.871210439,0,0
0,0,0,1.535229598,0,0,0,0
0,0,0,3.858966833,1.802119188,0.702664589,0,0
1.676974785,0,0,2.602670689,5.421711866,5.859993476,0,1.676974785
0,0,0,6.141287612,7.675777156,0.321373236,0,0
0,17.13914043,0,15.73990757,26.08107978,0.946254787,0,17.13914043
0,0,13.83024595,13.01933573,2.400639833,3.2323569,0,13.83024595
0,0,0,6.485380609,2.642282502,0.703957302,0,0
0,0,0.521117878,15.11732335,1.405820776,1.769493932,0,0.521117878
2.472153801,0,0,18.25675084,0,0,0,2.472153801
0,0,0,1.035077898,0,9.761266799,0,0
0,2.124813151,0,2.12137143,0.931628215,0,0,2.124813151
0,0,0.891933478,1.324588071,2.135464813,0.265623451,0,0.891933478
0,0,0,69.32663221,5.196323594,0,0,0
0,0,0,106.0886727,1.212942082,0,0,0
0,0,0,18.39544458,26.90800077,19.17980314,0,0
0,0,0,12.39281786,0.418393821,5.444788467,0,0
0,0,0,40.49159072,0,0,0,0
0,0,3.30181489,1.637987076,18.78744441,0,0,3.30181489
1.605667935,2.18647752,1.233147978,9.516920936,7.809260063,3.543470484,0,5.025293433
0,0,0,51.27579812,20.74679631,8.026112509,0,0
0,0,0,7.526735315,2.316042557,0,0,0
0,5.700075906,0,72.47905144,0,0.657351385,0,5.700075906
0,0,0,1.71614006,0.227253192,22.37321871,0,0
0,0,1.481823667,33.59698501,0,0.650695234,0,1.481823667
0,0,0,214.9987597,0,0,0,0
0,0.509773206,2.502078369,1.105788554,0.557667493,13.40589327,0,3.011851575
0,18.0068331,0,15.5225352,24.74595679,1.379051448,0,18.0068331
0,0,17.13579906,24.00312263,0,0.278762034,0,17.13579906
0,0,0,23.95088853,9.597304559,5.896710932,0,0
0,0,0,234.1198995,26.9112318,5.499424123,0,0
0,0,0,32.72342382,0,5.799546209,0,0
0,0,0,17.53129773,1.981518234,5.001320765,0,0
0,0.540792045,0,3.385900196,0,0,0,0.540792045
0,0,0,29.53988739,2.300738048,0.753024276,0,0
0,8.136805048,4.042115636,7.521904746,0,0,0,12.17892068
0,0,0,2.388441196,0,5.063576907,0,0
0,0,0,10.505737,0.815108487,1.149480037,0,0
0,0,0,31.34053766,0,0,0,0
0,24.59109223,0,5.937207297,0,0,0,24.59109223
0,0,0,0.672680157,0.930046862,0,0,0
0,0,0,26.97167452,9.396747304,0,0,0
0,0,0,13.97220774,2.363691958,3.126640946,0,0
0,0,0,474.374766,0,0,0,0
0,0,0,16.30041876,13.61744835,6.836474202,0,0
0,0,8.502240947,5.834554108,2.625450865,2.704454596,0,8.502240947
0,37.58488829,0.617165612,3.322139715,3.081507718,0.195712972,0,38.2020539
13.09686893,0,0,1.663732176,6.827053482,0,0,13.09686893
0,0,0,85.80309772,0,0,0,0
0,0,1.779828339,12.86756356,0,3.013569535,0,1.779828339
0,0,6.149110215,186.8619141,0.6570367,0,0,6.149110215
0,0,0,8.632220983,0,0,0,0
0,19.03803179,0,8.981648881,25.14818878,1.363367482,0,19.03803179
0,0,0,4.645508043,3.043653641,3.274675,0,0
0,0,0,741.0138319,0,1.768619806,0,0
0,0,0.346600197,2.020919974,0.395848213,9.665144575,0,0.346600197
0,0,0,8.694278131,15.87519486,18.8367586,0,0
0,0,0,65.4308863,0,0,0,0
0,0,0,9.064954105,0,0,0,0
0,0,0,276.6936758,0,6.807306459,0,0
0,0,0,28.7991423,0,2.249558084,0,0
0,10.94859727,0,10.04513357,0.590646975,0,0,10.94859727
0,0,0,14.58512436,1.961113273,14.08444068,0,0
0,0,0,25.32634527,0,0,0,0
0,0,0,29.98326274,1.139204321,7.555025658,0,0
0,0,0,66.45631038,1.02136277,1.138276577,0,0
0,0,0.504331348,29.82832779,3.990665448,0.56128979,0,0.504331348
0,0,0,19.73888455,27.77931643,0,0,0
0,0,0,52.96202637,0,0,0,0
0,0,0.185213105,14.24488918,0,14.82330971,0,0.185213105
0,0,0,2.587494418,0.204273925,0,0,0
0,0,0,78.9896937,0,0,0,0
0,0,0,1.881359406,0.376036817,3.314443292,0,0
0,0.755613146,0,110.0794061,0,1.36372336,0,0.755613146
0,0,0,455.7585459,2.497714626,4.255293729,0,0
0,0,0,5.849126718,0,0,0,0
0,0,0,1.843601796,0,0.232380156,0,0
49.574901,18.59193028,0,32.27738473,13.12174097,9.912536318,0,68.16683128
0,0,0,57.57026297,7.576565981,0,0,0
0,0,0,54.64831168,6.457948861,0,0,0
0,0,0,39.14034191,12.87113323,0,0,0
0,0,0,4.562424846,3.85207256,3.246781949,0,0
0,0,0,23.52567606,0,0,0,0
0,0,0,27.81513127,9.452355253,8.490668368,0,0
0,0,0.636941319,7.100942066,0.571236951,2.553468664,0,0.636941319
0,0,0,11.77956455,0,0,0,0
0,0,0,10.52788038,8.192632329,2.445895139,0,0
0,0,0,0.714359454,0,0,0,0
0,0,0,47.52848126,0,0,0,0
0,0,13.85698041,13.33994703,0,0,0,13.85698041
0,0,0,5.889530378,0,0.623545253,0,0
0,0,0,18.44980105,0,2.607179708,0,0
0,0,0,1.274501617,0.155001205,16.44961349,0,0
0,0.863742819,1.579628599,16.55139148,0.479527128,4.94805823,0,2.443371418
0,0,0,331.6471105,18.81811486,1.867391141,0,0
0,0,0,1.035293301,20.83556288,6.06776019,0,0
0,0,0,3.894778395,8.851798902,0,0,0
0,0,0,16.33479298,12.74068886,0,0,0
0,0,0,20.2713234,0,15.37058226,0,0
0,0,0,15.47373324,0,0,0,0
0,0,17.76663269,115.4821621,0,0.627025047,0,17.76663269
0,4.967599581,8.118118816,7.318058312,22.76635119,7.647063083,0,13.0857184
0,0,0,1.583641132,0.239772882,22.75714682,0,0
0,4.07645959,8.225702717,16.53516189,0,0.564520405,0,12.30216231
0,0,18.29270779,0.930360372,1.579588197,1.953313077,0,18.29270779
0,0,0,24.50849943,0,0,0,0
0,0,0,9.490947008,1.492027281,1.097272128,0,0
0,0,0,49.55721403,9.86635948,0,0,0
0,0,0,6.194043781,17.48271092,9.236744548,0,0
0,0,0,6.482940657,0.673448978,1.725775261,0,0
0,12.78730868,2.098036929,34.30288556,20.24415161,13.99958323,0,14.88534561
0,0,0,14.68539225,5.630841746,7.12061097,0,0
0,0.887716693,0,2.91451474,6.858953446,2.836527495,0,0.887716693
0,0,0,13.88323654,0,0,0,0
0,0,0,39.25068311,0,0,0,0
0,0,7.934607206,12.55978483,0.989507096,0,0,7.934607206
0,0,0,34.28767209,2.187303077,10.72077647,0,0
39.34622707,0,0,1.680852575,0,0,0,39.34622707
0,0,0,36.11441521,0,2.682382428,0,0
0,0,0,8.352968305,0,0,0,0
3.92427141,1.568212237,1.23978968,11.70366969,3.899933746,4.033706913,0,6.732273327
0,0,0,23.89613095,0,3.622146106,0,0
0,0,2.455235474,8.835132662,2.780217,5.048610339,0,2.455235474
0,0,0,35.80139931,10.33957754,6.497931809,0,0
0,0,0,4.812274689,8.723872624,0,0,0
0,0,0,7.665103855,1.468748708,1.637217733,0,0
0,0,0,6.588407682,0,0,0,0
0,0,6.221260303,18.37419035,0,0,0,6.221260303
0,2.39125841,0.529269568,6.302703559,1.843728123,2.838035322,0,2.920527978
10.72778146,0,10.7704901,12.12671095,0,0,0,21.49827156
0,0,0,4.484062348,6.715311291,12.65455652,0,0
0,0,0,4.873587614,0,1.945144614,0,0
0,0,0,31.81758447,2.409460024,0,0,0
0,0,0,0.403460365,0.852300977,30.31124041,0,0
0,0,0,20.64201305,0,2.688562504,0,0
0,2.473003113,0.476887637,6.304359646,3.13780185,2.541051389,0,2.94989075
0,0.57763015,0,160.4984466,0,1.230782766,0,0.57763015
0,0,0,9.317329428,0,2.012915428,0,0
0,0,9.493255113,46.35082498,0.99136969,0,0,9.493255113
0,0.662065675,0,0.52923641,1.570247314,2.583563419,0,0.662065675
0,0,0,51.57099538,20.27219317,0,0,0
0,0,0,3.110353258,0,1.568360941,0,0
0,0,0.490023238,14.51794251,1.337619583,1.76208386,0,0.490023238
10.92595753,0.900652505,1.205198418,5.205045303,3.059730256,6.484994539,0,13.03180845
0,0,0,24.10686068,0,0.726973648,0,0
0,0,0,20.82820557,0,0,0,0
0,0,0,70.45157594,0,0,0,0
0,0,0,7.428177076,0,4.683373655,0,0
0,0,0,35.37676627,2.11963794,3.525749613,0,0
0,0,0,7.794631987,2.599492993,6.906469044,0,0
0,0,0,0.705253339,0.896083008,0,0,0
0,0,0,43.77247496,0,0.599538221,0,0
0,0,2.146925113,64.84477665,0,0.299707125,0,2.146925113
0,0,0,3.234881038,0,6.750685826,0,0
0,0.285753429,0,24.72043565,6.039441087,16.71182485,0,0.285753429
0,0,0,30.13178847,0,0,0,0
0,0,10.61223663,21.66718561,31.34686858,5.07534665,0,10.61223663
0,3.907858999,0,0.960702815,19.77842557,0,0,3.907858999
0,0,0,453.9385158,6.525354157,2.773068219,0,0
0,0,0,57.38829741,0,1.256458895,0,0
22.56227641,52.84750372,0.3581371,30.10007907,16.48229444,0,0,75.76791723
0,0,0.567388331,13.06227523,1.316883025,3.371117097,0,0.567388331
0,0,0,9.346495853,20.47339632,1.62817059,0,0
0,0,0,4.978206749,0,5.780526333,0,0
0,0,0,196.5503944,0,0,0,0
0,0,0,7.386848594,0,0,0,0
0,0,0,4.835852386,5.605690188,0.892042307,0,0
0,0,0,34.56223439,0,0,0,0
0,0,0,18.49812344,0,0,0,0
0,0,0,15.37171888,4.68469734,5.417528784,0,0
0,4.417996573,0,72.86563079,0,1.691115951,0,4.417996573
5.228075259,0,1.022494774,14.93639342,8.247636197,3.547753622,0,6.250570033
0,0,0,6.536477349,5.627586479,1.338879215,0,0
0,0,0,9.797820143,6.103472116,1.025025568,0,0
0,0,0,0.480332572,0,0,0,0
0,0.71937572,0.919871068,7.998659805,4.568927553,1.430844951,0,1.639246788
0,0,0,41.50678356,0,8.917509075,0,0
0,0,0,35.97301679,0,1.079582494,0,0
0,0,0,82.71842607,0,0,0,0
0,0,0,11.43656643,2.435726803,6.389101949,0,0
0,0,0,3.611137026,4.428150729,0.23132544,0,0
0,0,0,24.01386453,1.550895369,4.172501712,0,0
0,0,0,217.071759,0,10.03985593,0,0
0,0,0,27.23508882,6.645808546,0,0,0
0,0,0,12.08097304,5.52578021,0.574880152,0,0
0,0,0,5.914721493,6.607848274,11.8686962,0,0
0,7.728903042,4.879298527,66.37037773,18.29799822,20.30644683,0,12.60820157
0,0,0,61.19932931,0,0,0,0
0,0,0,22.22834436,2.696825727,3.921936677,0,0
0,0,0,14.19376365,0,0,0,0
0,19.58624359,0,15.56926525,10.0973249,11.11444893,0,19.58624359
0,24.03869751,0,2.950385222,0,0,0,24.03869751
0,6.203544267,0,2.742860755,0,0,0,6.203544267
0,0,0,641.0822719,7.424596858,6.276471323,0,0
0,0,0,36.33174726,15.7380734,0,0,0
0,0,0,6.379920192,2.475177205,0.613308052,0,0
0,0,0,18.59594806,0,33.12464335,0,0
0,0,0,95.70714863,1.935693214,1.231516578,0,0
0,0,0,33.29483632,9.080869441,0,0,0
0,7.969220593,5.151241416,53.58787009,0,5.183284075,0,13.12046201
0,0,0,8.823143616,6.041707615,1.751409122,0,0
0,0,0,16.06144552,2.365769394,0.636124484,0,0
0,0,10.86671497,3.932612086,27.47624568,6.109852649,0,10.86671497
0,0,0,1.822776836,0,0,0,0
0,0,0,7.415785699,1.789628542,2.892923106,0,0
0,0,0,76.11114309,1.804382945,1.299048628,0,0
0,0,0,12.02395305,0,0,0,0
0,23.36652675,0.812493059,25.60980727,0,0,0,24.17901981
0,0,36.67854992,5.812181412,0,1.684713969,0,36.67854992
0,0,0,2.112717553,8.99366883,0,0,0
0,0,0,101.5327564,0,0,0,0
0,0,0,4.106065408,1.947415722,4.382992067,0,0
0,0,0,1.398700849,0.98576707,26.96701448,0,0
0,0,0,52.38899229,23.27014974,5.189201464,0,0
0,2.548207241,26.74680492,31.39564335,21.40265071,0.47784983,0,29.29501216
0,0,0,18.63977382,34.59513106,0,0,0
0,0,0,20.10106793,0,0,0,0
0,2.314800674,0.543849906,8.072694316,2.039790301,2.72492428,0,2.85865058
0,0,0,58.36345367,0,12.21180429,0,0
0,0,0,3.762523556,1.347855578,3.788113547,0,0
0,0,0.471538879,14.23420147,0.912762574,2.053317719,0,0.471538879
0,0.80040793,0.984374723,13.00810013,0.786527585,1.288422545,0,1.784782653
0,0,0.767828587,2.031890793,0.310966787,3.345047286,0,0.767828587
0,0,0,24.6901842,1.60312793,1.229306294,0,0
0,0,0,5.847662834,6.000327408,0,0,0
0,0.909766977,1.384175998,6.771817668,2.062166864,4.175163107,0,2.293942975
0,3.021965928,0,1.713910366,2.268000372,15.87773679,0,3.021965928
0,0,0,83.54745743,0,10.23282732,0,0
0,0,0,1.440267645,0.179191843,25.21423672,0,0
0,0,0,8.419558956,0,2.66448185,0,0
0,0,0,1.80486489,3.364022002,9.271489564,0,0
0,0,0,11.63054685,1.258422184,1.180753523,0,0
5.806719473,0.488077137,1.119697242,11.13361216,7.605329825,3.353197193,0,7.414493852
0,0,0,51.41494195,0,0,0,0
0,0,0,1.619148176,0,0.0494389,0,0
0,0,0,0.862164748,22.27016187,0,0,0
0,0,0.20651663,94.88671793,5.884486295,17.81992689,0,0.20651663
0,2.458027533,0.525671522,10.83902463,0,9.331403272,0,2.983699055
0,0,0,14.5020477,1.282926345,0,0,0
0,0,0,5.509896745,0,0,0,0
0,0,3.23649608,0.704818998,21.02501332,0.31544188,0,3.23649608
124.5407543,0,0,1.068019051,0,0,0,124.5407543
0,0,0,3.121778553,0.140340591,19.42820786,0,0
0,0,0,3.912437546,4.801405992,12.28482808,0,0
0,0,0,13.34549,0,0,0,0
0,0,3.705051079,41.01582425,0.607302993,0.29958031,0,3.705051079
0,0,0,69.40479389,0,0,0,0
0,0,0,5.484601766,0,0,0,0
5.243330491,2.961594679,0,8.074992613,0,6.244262595,0,8.20492517
0,0,0,2.633145489,0.143462634,0,0,0
0,0,0,12.80666843,0,0,0,0
0,0,0,5.904525378,0,10.57603093,0,0
0,19.28621884,0,18.11036289,4.204253737,1.043648702,0,19.28621884
0,0,0,271.280453,0,1.630955839,0,0
0,0,0,24.0474772,9.374073454,3.098815659,0,0
0,0,0,53.51493022,0,0,0,0
0,2.095944943,0.552366209,12.34212699,2.52383309,1.365434859,0,2.648311152
0,0,0,85.86633245,0,4.712961306,0,0
0,0,0,10.84050945,5.297879875,0,0,0
0,0,0,85.9433244,12.37035238,0,0,0
0,0,0.234756705,5.325214335,0.471847882,0,0,0.234756705
0,0,0,1.141466401,0,3.023492016,0,0
0,0,0,16.67538113,0,2.194761387,0,0
0,0,20.49246186,15.81534031,0.714373383,2.152698949,0,20.49246186
0,0,0,17.10666614,0,0,0,0
0,1.140588272,1.71268201,21.64490476,15.62851177,0.44234938,0,2.853270282
16.42074803,0,0,8.78010742,0,0,0,16.42074803
0,0.772303162,0,0.600855,6.192313241,0.32814095,0,0.772303162
0,0,0,73.49830922,0,0,0,0
0,1.895372308,0,12.68206426,0,0,0,1.895372308
0,0,0,19.4021283,0,0.706173429,0,0
17.61397519,0,0,1.41206466,0,0,0,17.61397519
0,0,0,4.397843084,3.093808803,1.246286989,0,0
0,0,1.024350192,2.11848028,2.530221499,1.39515396,0,1.024350192
88.51261429,8.831530968,0,58.69384207,9.166583123,0,0,97.34414526
0,0,0,139.1844358,10.15225165,0,0,0
0,0,0,8.07754713,1.731975288,3.351358484,0,0
0,0,0,15.2951577,4.100943431,5.108816561,0,0
0,14.10157638,14.4598879,8.906866819,0.294760311,0.309462662,0,28.56146428
0,0,0,5.187595026,0,2.234932461,0,0
0,0,0,0.858851011,0.913515246,3.322901666,0,0
0,0,0,30.2483726,0,0,0,0
0,0,1.7620336,8.779061444,1.432651848,1.528999705,0,1.7620336
0,0,8.943484031,7.238996843,2.684644132,2.571905053,0,8.943484031
0,0.770182329,0,2.072113609,3.864112081,6.570296056,0,0.770182329
0,0,0.226737859,41.4589319,12.31198751,0.52329595,0,0.226737859
23.12118823,33.54848709,0,3.125595608,11.02214179,0,0,56.66967532
0,0,0,55.4649087,2.25281266,4.678802069,0,0
0,0,0,107.1039628,6.429895736,0,0,0
1.671422,0,0,3.815826695,5.502146547,5.827706166,0,1.671422
0,33.7992456,3.132171909,66.70280438,0,11.571251,0,36.93141751
0,0,0,0.270736007,29.80325417,0,0,0
0,34.54514319,3.127396169,163.3517376,14.87993784,0,0,37.67253936
0,0,14.26670212,1.8331807,0.628784461,0,0,14.26670212
0,0,0,7.385883877,0.468736399,1.548485152,0,0
0,0,0,18542.84389,6.554879092,2.738821763,0,0
0,0,0,44.17453067,0,0.694594612,0,0
0,0,0.236243962,45.21203672,14.80849805,0,0,0.236243962
0,0,0,22.00088784,0,0,0,0
0,1.461521222,0,137.3184558,0.458874721,0,0,1.461521222
0,0,0.238151988,44.57670058,13.85555236,0.512331064,0,0.238151988
0,0,0,242.9454196,10.76378876,2.862599322,0,0
0,0,0,3.620078049,0,8.300909644,0,0
0,0,0,21.46104047,0,2.023606859,0,0
0,33.53833466,3.121258856,64.09363978,0,11.3528739,0,36.65959352
9.298266077,12.75940007,0.278747364,38.30167576,10.38910736,17.27380822,0,22.33641351
0,2.690098183,0,11.78998956,2.049093777,2.695923885,0,2.690098183
0,0,0.719319486,7.840241839,0.885138795,2.809306427,0,0.719319486
0,0,0,10.16902699,24.13168632,2.531422223,0,0
0,0,20.65297937,16.8310523,0,0,0,20.65297937
0,0,0,26.86519888,0,0,0,0
4.098032385,0,0,6.02203039,0,12.78346155,0,4.098032385
0,0,0,7.017657128,0,2.352262515,0,0
0,2.994411663,1.807585313,8.476924091,0,16.19621,0,4.801996976
0,0,0,0.856064657,4.590598559,3.689165028,0,0
11.00862161,0.353667601,2.508819055,7.155226754,0,0,0,13.87110827
0,0,3.369753345,5.434507864,0.729431496,0,0,3.369753345
0,0,0,13.10812663,0,14.82966133,0,0
0,0,0,42.61110111,14.80142009,19.92215676,0,0
0,0.377846077,0,11.54806554,13.40494246,9.295794873,0,0.377846077
0,0,0,11.37050051,0,11.52187226,0,0
0,0,2.637202213,0.429927961,13.76965156,2.533110121,0,2.637202213
0,0,0,4.61860074,0,10.76176101,0,0
0,0,0,45.42601812,0,9.511649816,0,0
0,0,0,97.75117463,0,6.66877438,0,0
0,0,1.913244144,42.82412676,0,3.062214484,0,1.913244144
31.68065753,0,0,84.76158636,4.745924527,1.710305935,0,31.68065753
0,0.789184326,10.5631276,22.42791992,0,0,0,11.35231193
0,0,0,6.46733987,2.317306957,3.120035496,0,0
0,0,0,19.30086438,14.90394975,0,0,0
0,0,0,267.1235795,0,11.56199162,0,0
4.224841434,0,0,0.968387039,3.26984573,10.62588722,0,4.224841434
0,0,0,20.04211026,2.115377612,2.52426671,0,0
0,1.728544913,0,2.678432281,0,9.937805573,0,1.728544913
0,0,0,8.824053319,5.04500514,2.448669004,0,0
0,0,0,33.89327994,0,0,0,0
0,0,0,260.2203087,26.26167469,5.518822721,0,0
0,0,1.462755793,35.30522123,0,0.691399281,0,1.462755793
0,0,6.872172793,14.0844338,2.144054604,0,0,6.872172793
0,0,0,68.90304551,0,2.38779147,0,0
0,0,0,45.32488004,0,0,0,0
0,0,0,27.31792475,0,0,0,0
1.643255439,1.005151412,0,18.02394759,0,11.3948868,0,2.648406851
