num,x,y,crd1,crd2,crd3,crd4,crd5,crd6,crd7,crd8,crd9,onaji1,onaji2,onaji3,onaji4,onaji5,onaji6,onaji7,onaji8,onaji9
38,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.431410189789182,3.1586059080364612,0.0,0.0,0.0,9.478631846899033,0.0,0.0,8.67537229730774,0.0,8.967339477878676,5.791994196805355
39,84.0,41.0,0.0,3.6478462998992516,0.7137897810557056,0.0,0.0,0.0,0.8063362186766436,1.6651023759090642,0.0,0.0,0.0,14.500652089507373,13.462293801999559,0.0,17.51840767649745,4.411253539300988,5.688393195999527,6.405310951477176
40,43.0,46.0,0.0,7.319830536947333,0.0,6.325844945085379,3.6135520388952007,0.0,0.0,1.6461816001312188,0.6887873570424597,0.0,0.0,12.290482552492437,5.378154753877748,6.02430446215372,11.102754286333052,6.034997883457565,10.676903869837691,9.619063151671458
41,91.0,17.0,0.0,0.0,1.8977026822065772,1.7250044043567185,2.4136274289263477,0.8580316885018275,0.0,0.5901322235733525,0.0,0.0,19.868352622569272,9.204544559985942,5.67155808388323,5.50883098373254,0.0,12.203602140938761,13.024425492841335,8.322831915380785
42,21.0,5.0,0.0,0.0,0.0,15.683547958542874,7.087776254888625,0.4791516008838432,4.279603002059945,0.0,0.232352127209583,20.813834119355967,9.672124236675021,9.18774494933654,7.028252235374083,6.2830806888302755,0.0,14.36733994230947,5.0835484983468495,3.478979239583309
43,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2252066076389942,0.06964251132185434,9.872219202915238,11.260837827431727,0.0,25.771393895931258,14.552582735882291,0.0,7.906205949692478,15.124297031415464,6.716192993892791,0.0,11.447416944501084
44,21.0,24.0,0.0,0.0,0.0,0.0,0.0,2.71110186009444,4.732756889234371,2.315463354228305,1.9794352112623887,0.0,32.51693573245585,13.633838260515704,6.508986214633334,4.523150021790245,0.0,10.339621927751967,5.941605332453183,4.087964988240914
45,58.0,12.0,0.0,0.0,0.0,0.43071377180023884,3.99395873338101,0.0,2.529752210728331,0.42778164687235426,0.0,16.723394207014902,16.183679201529408,0.0,17.634300558812217,9.882735542551242,11.31115196328616,15.700828211986963,3.26911927993551,3.590412234671873
46,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5321495597706347,0.742332006128183,0.0,0.0,0.0,0.0,0.0,0.0,4.705244945978352,5.673747092358777,5.454462446606381,9.641954480493485
47,18.0,15.0,0.0,0.0,0.0,12.004944352956143,0.050570758743314015,0.0,4.829787609737087,1.1456357491312505,0.0,0.0,0.0,8.263083978688739,6.436009566779096,4.500587074146254,3.1354856916272382,7.641009094918035,12.996981056737893,4.722144764920865
48,24.0,47.0,0.0,0.0,0.0,0.0,2.1781894333967964,0.0,0.08986541451925092,11.872197225397432,3.516191249699154,17.533987280427368,10.16179696830715,36.033181835475695,17.05884118475713,17.67682664890952,13.71860989959591,3.698209004532769,5.379560985887165,14.348158345137055
49,31.0,17.0,0.0,2.6969077224001943,11.510805955352389,0.0,0.0,1.2682385050899745,2.087484221901779,1.0296600960968643,0.17108492253289473,0.0,0.0,7.552778219668157,0.0,12.340283284130614,0.0,17.201239518964655,11.521923727488064,3.708057031263235
50,100.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.952742930417498,16.38671822049519,0.0,5.862013097129033,5.171302331031759,3.0808372616866238
