num,x,y,spp,dbh01,dbh04,hgt,crd1,crd2,crd3,crd4,crd5,crd6,crd7,crd8,crd9,kabudachi,growth
220,21.82011213,39.95716982,bp,29.60281942,29.82563634,19.0,20.970153436787744,0.0,0.0,15.562486503416991,4.938594868748858,8.416820608292465,15.18659136815285,14.699966656708401,14.989430634365492,0.0,0.07427230666666655
226,22.56361395,29.63476951,bp,11.42732491,11.96845172,10.9,0.0,0.0,0.0,26.167912341292382,4.0842847259406,0.0,20.143962040668033,2.208653486125576,9.647685806242967,35.006051628227745,0.18037560333333325
227,22.52348569,29.41777681,bp,4.26,4.169859509,4.9,0.0,0.0,0.0,19.202244305798793,6.432471788657457,10.94090953006564,13.32420322980636,2.1832573984939607,9.664343311513448,62.366976187698974,-0.03004683033333322
228,22.74691845,30.04104273,bp,6.429859701,7.130141451,6.6,0.0,0.0,7.462951279627509,16.116474466599968,8.782656765759437,3.7396895452499885,12.212943869390363,6.943424192374788,6.295868500384987,33.53019314307471,0.23342725000000009
229,22.38468593,30.00986379,bp,0.53,0.46,1.6,0.0,0.0,0.0,26.678706372398565,4.44185845983512,0.0,16.216314205389658,7.001055416197389,8.349676950379344,52.187190222668285,-0.023333333333333334
230,23.91016579,13.03216651,bp,1.39,1.84619734,3.4,0.0,0.0,0.0,0.0,6.089795699155634,5.974989869972959,6.82266136226864,9.436532248152442,12.669258622993505,0.0,0.15206578000000004
231,28.71656669,11.46410725,bp,2.46,2.705634033,4.5,0.0,7.427578435691662,28.397804045592032,0.0,13.53098092879819,10.55036588770126,4.2262252037349,4.668187363200066,14.840875592081222,15.955919286107806,0.08187801099999999
232,28.9946422,11.46440326,bp,1.98,2.260000192,3.8,0.0,16.63719810376621,21.691069798480527,0.0,16.914304987502476,8.001956935063566,4.071669892590013,7.540120254520106,8.991824966509721,28.56255837995087,0.09333339733333339
233,29.12702846,11.45907783,bp,2.04,2.355493158,4.1,0.0,17.582947594051838,21.964632333520466,0.0,17.31009374232399,8.026658265627244,4.002876885984645,8.013611632265881,8.697190406173888,24.023716567570116,0.10516438599999993
234,28.87883788,11.66221625,bp,0.99,1.06,2.5,0.0,8.791730850980636,27.26974125346488,0.0,12.422944727789066,12.128990636577594,4.082626640580764,6.677070281580083,9.706805733241803,24.604915361110788,0.023333333333333355
236,20.16262745,17.41511077,bp,5.825070917,5.793239929,5.3,0.0,0.0,0.0,7.489858938350844,14.218690720221984,4.163487114153143,12.478030259369476,9.157252268754695,2.7997552184282686,59.3849012095381,-0.010610329333333132
237,20.3590666,17.44510838,bp,3.85,4.201690498,5.8,0.0,0.0,0.0,12.211040236659226,8.889482167144898,0.24539635091814507,16.250786696137233,9.078591009812905,2.857401992224084,45.20868409569293,0.11723016599999984
238,20.05654453,17.30059215,bp,1.56,1.91,2.7,0.0,0.0,0.0,7.652797896584763,14.175964546149878,4.268154660982182,12.361320679288243,9.144564474558141,5.217273304371657,69.87192163397842,0.11666666666666663
239,20.07653891,17.42113556,bp,2.36,2.705634033,3.6,0.0,0.0,0.0,7.677173039824362,14.362469173521873,4.203396335292051,12.522715604418119,9.202263934087254,2.778722998067172,96.23250365833671,0.11521134433333335
240,20.25568094,17.68407097,bp,0.76,0.89,2.6,0.0,0.0,0.0,12.744732040219612,9.231982443936547,0.2349680735758111,21.332028003377168,4.541275460502829,2.8772587483068706,46.28201416524417,0.043333333333333335
247,36.74044545,13.20315534,bp,3.42,4.424507418,5.6,18.94422264969745,23.26061645378425,7.6420383095786795,17.328770874688193,4.049051873971792,4.608891322035871,14.166420462825194,10.79936792412123,18.892310845578756,28.906449047692426,0.33483580600000007
248,36.94094105,13.13473417,bp,3.27,3.596901714,3.8,21.11367393278023,21.65301358696082,8.082491583456578,16.335758139368544,0.0,8.63551258166311,12.247879249036648,13.624229403592729,17.76999926190382,24.576670733057053,0.10896723799999997
249,36.69155563,13.45001389,bp,3.39,3.724225668,4.7,51.7313558515348,0.0,14.134408363890323,11.290994244878767,4.136966007292501,4.6145749164014145,14.41007506857333,12.567156675780188,16.86841578527785,21.724698723029327,0.11140855599999992
250,37.12422529,13.64136236,bp,2.43,2.673803044,3.3,51.524609780494785,10.058492297598074,0.0,15.351006670935,0.0,13.889979002873293,5.469093468589012,10.122244612285591,17.476515453116832,536.1012684811346,0.08126768133333329
251,37.31637428,13.58727654,bp,4.08,4.933803236,6.4,15.8006684202756,38.49892705685303,0.0,14.6158985885399,0.0,13.858115802777288,5.430171934700102,9.519730071326824,18.0219921565986,39.084921781231195,0.2846010786666667
252,37.13042308,13.6335146,bp,5.156620156,5.76140894,4.3,51.19076360116213,10.069183407027706,0.0,15.329713965869232,0.0,13.88172637087948,5.465781880750074,10.125058205198204,17.476577100347747,264.2928416374646,0.2015962613333334
256,30.83068679,19.07379167,bp,9.008169779,9.358310654,10.4,0.0,0.0,0.0,0.0,4.285332909712273,12.974679637122534,8.353556814211112,7.584765566980255,11.019463087949473,54.77223219677546,0.11671362500000033
257,31.18478528,19.12842207,bp,15.34253651,15.62901541,13.2,0.0,0.0,0.0,0.0,4.2996210729868585,13.17380747978591,8.521931996903072,7.9601807994556095,12.934756573121767,51.73062845731667,0.09549296666666625
258,31.25265238,18.90136561,bp,3.27,3.978873577,5.2,0.0,0.0,0.0,0.0,4.5260557334860865,13.187447424267276,8.712029185754599,11.424596193309126,9.747599534727676,108.49938205865158,0.2362911923333333
259,31.23488817,18.98194381,bp,1.98,2.514648101,4.4,0.0,0.0,0.0,0.0,4.443989163599769,13.185556315049414,8.64701567426675,11.344248744854678,9.736032830594073,160.46789541228517,0.17821603366666672
