#plot,ctr
#x,y,sp,age,mysize,tag,sprout
18.90262923,43.76136958,1,0,14.57859279,140,0
18.1457306,43.50333192,3,0,0.4,141,0
15.88260708,42.96813533,1,0,19.09859317,142,0
13.08933263,42.48341395,1,0,17.85718461,143,0
12.36304395,44.589874,1,0,26.13324166,144,0
16.82794799,44.84502362,1,0,14.10112796,145,0
15.11500565,46.22272533,1,0,14.73774773,146,0
12.66017195,48.01464918,1,0,11.65014183,147,0
14.1137735,49.52125425,1,0,21.99521314,148,0
16.12435543,49.54284193,1,0,21.07211447,149,0
19.16840459,47.76345848,3,0,7.161972439,150,0
20.91171249,43.7459218,1,0,13.56000115,151,0
21.0184423,43.79395851,1,0,10.37690229,152,0
20.62660794,44.55147463,3,0,0.55,153,0
23.27794539,42.60731315,1,0,11.10901503,154,0
27.4513272,40.60717951,1,0,10.98169107,155,0
27.02693625,43.4443275,1,0,23.65042454,156,0
23.69876583,44.74832053,1,0,23.4912696,157,0
21.85134654,47.13360685,1,0,23.30028367,158,0
23.89520353,48.75102052,1,0,17.82535363,159,0
24.4896987,47.64022117,1,0,14.13295895,160,0
25.98076994,46.28469488,1,0,16.61577606,161,0
27.52820659,46.0872931,1,0,15.69267739,162,0
28.85129028,45.35825214,1,0,20.62648062,163,0
29.46541219,45.26291895,1,0,12.66873347,164,0
27.21108348,47.3806534,1,0,21.58141028,165,0
26.00865858,49.09252955,1,0,20.24450876,166,0
26.2423312,49.99711584,1,0,12.22309963,167,0
28.32858535,49.77817841,1,0,16.17014222,168,0
36.64728811,41.99428201,1,0,22.95014279,169,0
38.20445189,42.25988256,1,0,11.61831085,170,0
38.84856628,42.12435281,1,0,28.29774888,171,0
39.91147855,40.606212,1,0,14.80140971,172,0
39.42068245,46.00163663,2,0,2.42,173,22
39.87275949,45.95562928,2,0,3.88,174,22
39.6571899,46.05794381,2,0,8.880845825,175,22
39.41650565,46.04528919,2,0,0.62,176,22
31.57032102,49.18675633,2,0,10.12225438,193,23
31.74712285,49.24638642,2,0,2.34,194,23
31.86148837,49.31583926,2,0,0.8,195,23
32.73457502,48.88887504,1,0,15.40619849,196,0
33.94052762,47.83486708,2,0,1.92,197,24
35.08632801,47.40065317,1,0,19.03493119,198,0
35.21219557,48.02607734,1,0,22.02704412,199,0
34.83402169,48.30568085,1,0,10.21774735,200,0
35.49379779,48.33178168,1,0,15.78817035,201,0
36.09298382,48.96555343,2,0,8.403380995,202,25
38.65494092,49.51165588,1,0,19.2895791,203,0
38.55516344,31.41492117,1,0,28.58422778,204,0
38.40733197,36.98973934,1,0,9.994930426,205,0
36.28769853,37.83497177,1,0,26.92901637,206,0
35.66662463,38.32146931,1,0,12.00028271,207,0
32.27705441,39.67592717,1,0,21.77239621,208,0
31.05942897,38.44693521,1,0,23.90507245,209,0
25.65071661,30.32240557,1,0,21.77239621,210,0
25.16166329,32.10455208,1,0,26.26056561,211,0
23.72954851,33.32264737,1,0,25.46479089,212,0
27.86850795,32.66335624,1,0,21.51774831,213,0
28.36170324,35.81955939,1,0,28.07493196,214,0
25.98830738,37.11730642,1,0,9.262817688,215,0
28.60503379,38.02250935,1,0,28.36141086,216,0
25.69714677,39.75189904,2,0,13.1461983,217,26
25.84782801,39.61481465,2,0,3.24,218,26
21.583453,39.24884319,1,0,15.6608464,219,0
21.82011213,39.95716982,2,0,29.60281942,220,27
20.0,31.87,1,0,1.37,221,0
21.84834042,21.05855454,1,0,19.92619888,222,0
23.31563834,22.86198225,1,0,25.40112892,223,0
27.12287007,22.59251269,1,0,24.28704432,225,0
22.56361395,29.63476951,2,0,11.42732491,226,28
22.52348569,29.41777681,2,0,4.26,227,28
22.74691845,30.04104273,2,0,6.429859701,228,28
22.38468593,30.00986379,2,0,0.53,229,28
23.91016579,13.03216651,2,0,1.39,230,29
28.71656669,11.46410725,2,0,2.46,231,30
28.9946422,11.46440326,2,0,1.98,232,30
29.12702846,11.45907783,2,0,2.04,233,30
28.87883788,11.66221625,2,0,0.99,234,30
29.84580491,12.6611632,1,0,12.22309963,235,0
20.16262745,17.41511077,2,0,5.825070917,236,31
20.3590666,17.44510838,2,0,3.85,237,31
20.05654453,17.30059215,2,0,1.56,238,31
20.07653891,17.42113556,2,0,2.36,239,31
20.25568094,17.68407097,2,0,0.76,240,31
30.57208927,10.47759735,1,0,15.46986047,241,0
33.98359458,11.57837442,1,0,12.54140952,242,0
33.52962457,13.22601019,1,0,23.71408652,243,0
31.92634466,14.49373892,1,0,20.18084678,244,0
33.77532697,13.8896074,1,0,18.33464944,245,0
36.71735068,14.38800791,1,0,27.56563614,246,0
36.74044545,13.20315534,2,0,3.42,247,32
