num,x,y,recruit,ds,ss,ds1,ds2,ds3,ds4,ds5,ds6,ds7,ds8,ds9,ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9
1,5.311893102918194,48.864358575537565,0,0.0,33.262004119283276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.631916669308161,0.0,0.2199151177012709,2.4854860467693536,11.528728222180547,2.748590873275722,4.647367190048218
2,7.043976662971524,8.223696192333051,0,16.73127049870344,13.944306019291622,0.0,0.0,16.73127049870344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.080244607523042,5.685291481386604,1.9255137232746482,0.0,0.2532562071073288,0.0
3,10.056534377116147,-33.58612648603075,0,0.0,48.00634960093846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3760167740056186,18.730308454811365,4.95290712630607,6.3024853636936164,2.5509279578935264,12.093703924228258
4,18.785301038151015,17.88433499961188,0,18.151228748770748,12.43879092406648,0.0,0.0,1.8622133097991935,0.17234726442901568,3.333547931698357,0.0,3.67863821073044,2.742385160607394,6.3620968715063455,0.0,0.0,0.4938125922190321,0.8468312816053714,0.7924222690561205,6.32277000544804,3.343400710619949,0.0,0.6395540651179668
5,18.807805003440638,-38.322054736330635,0,0.42247657641871506,26.7577469465161,0.0,0.0,0.0,0.0,0.1722200791278151,0.0,0.0,0.0,0.25025649729089994,0.0,0.0,0.0,8.468389754812566,0.19786044320265628,4.698169106967726,4.440487649409882,3.190085138775598,5.762754853347672
6,6.471855311998351,7.373522101078699,0,17.684522422067985,16.4249691906989,0.0,0.0,17.684522422067985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335150058290424,3.4703693447540673,2.696678862666553,0.0,1.6781567793274856,0.2446141456603661,0.0
7,16.389462569554095,4.297377520386483,0,5.617374462681336,7.661857861329598,0.0,0.0,0.0,0.0,0.0,0.0,1.9537185444507208,1.3486610870875397,2.3149948311430752,0.0,0.48285509892489503,0.04760969867172166,0.0,0.0,4.374859617099232,2.01876862802617,0.0,0.7377648186075795
8,47.554050982193914,25.418915568045293,0,33.74180289643713,54.283426984024324,0.0,0.0,0.0,0.0,1.801373188572464,8.919640479995387,16.787511279756067,6.23327794811321,0.0,26.339102927092902,7.090303560714062,0.0,0.0,6.4134216743737404,0.0,6.220393525214697,0.0,8.22020529662892
9,3.8997057094997305,-49.16223430282536,0,0.0,102.9680618576961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.190911751065634,7.6679040343682665,12.209958820707506,4.027185212989274,14.059383625669645,10.075778939781188,4.655555254458256,15.08138421865634
10,16.381088084170056,-7.3332348596400365,0,15.191231333191839,10.493119764917223,0.0,0.0,4.301750296272677,0.0,6.26366956960598,3.629789810086799,0.9960216572263839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983695475616974,6.161378232820746,0.0,3.33337198453478
11,37.754955140127635,9.664166098974526,0,25.565203095366517,43.14307603969908,0.0,0.0,0.0,4.986507185095841,3.2797447730988196,12.406377065666602,3.7363161187644462,1.1562579527408086,0.0,11.588330445202164,0.5582204462724805,12.523134949106707,4.934736916848532,8.746135826533736,2.7414857749340102,0.0,0.0,2.0510316808014504
12,32.955440278461076,-40.64472541917452,0,0.0,41.53159150521689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.464488959311655,0.0,0.0,0.0,4.96831061844961,1.263287205042143,3.9861265457322435,0.8493781766812423
13,1.3809733879112946,-27.879125065679833,0,0.0,53.48621566037111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.461459978823463,0.0,20.103327283003715,0.8449522389690098,0.3988985899476394,10.496853356095977,3.180724213531309
14,43.590204630302,-19.42513102537774,0,27.134404031513903,18.19896088415957,0.0,0.9607015339811217,0.0,1.8970292852030852,0.0,0.05178789865320175,23.90416521890882,0.13542153573547935,0.18529855903219658,0.0,0.4165492441877687,10.05882251763946,0.0,0.0,0.0,0.05843994338062474,7.01147878349855,0.6536703954531662
15,8.95709701034082,-2.468973654445705,0,0.0,26.33277122239477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.308237710372016,1.661484613271456,0.0,0.0,8.170568075776712,2.9027043376664783,6.289776485308106
16,4.514421745198614,17.13216666688163,0,36.4777441715349,10.625212387323206,0.0,0.0,15.310688151999926,0.0,0.0,0.0,9.497661520385286,4.3466679834882225,7.322726515661466,0.0,0.0,1.3544895566394313,0.0,0.0,0.14703551478050597,0.0,5.896026570664574,3.2276607452386945
17,6.754165988241708,44.13696751757276,0,0.0,37.65832887972738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.062520189858441,6.152375841802542,1.4008189922434862,1.6459286218098397,12.058098839128213,7.071655440483345,1.273638146323616,1.993292808077897
18,34.25726428255399,14.865284853133346,0,41.20663038205843,33.452411333968016,0.7588342256475642,0.0,0.0,25.56862447957808,1.9033291784707866,4.4649728359121745,1.869148812250652,3.059101619330151,3.582619230869022,0.0,7.713937736677292,7.555539790306363,7.0385281294579745,5.532660411768276,4.196535150743844,0.08788656670889584,1.0932164342330886,0.2341071140722879
19,16.517473794153528,-12.047123786334737,0,77.32684860869938,11.999156165996784,66.30981775647567,0.0,5.9572103828690635,0.0,0.0,3.7478655710463857,0.9988188216536373,0.2656043624599948,0.04753171419461296,0.0,0.0,0.0,0.0,0.7056898012985294,0.0,6.619405036084076,0.6589779046186829,4.0150834239954944
20,39.43657911792205,-22.398076543087708,0,29.03643288603999,24.139142129001872,0.0,0.0,3.0537527929530595,1.8497899622181049,16.7757996753834,0.5727582283343489,0.5604986940812767,0.6438311520246,5.580002381045203,0.0,0.0,0.0,8.008888195917645,5.423349812301214,3.0267023147547056,6.277996096203048,0.9918829008873071,0.4103228089379516
21,13.584036756772331,10.905522958937965,0,8.940109113459393,8.905375598539417,0.0,0.0,0.0,0.0,2.116094263494692,0.39254907208677325,0.8927232082661952,0.0,5.538742569611733,4.180319393977056,0.0,0.0,2.50987039008461,0.030832918975368072,0.0,0.10257193641959753,0.5507705049900666,1.5310104540927176
22,23.344264495911148,36.78596112770403,0,19.626686294476652,9.775821913695209,0.0,0.0,0.8421578917519202,11.5331047754648,6.888967055862937,0.0,0.0,0.0,0.36245657139699405,0.0,0.0,4.316109956162124,0.0,0.7192496074076702,0.6634434059729184,0.5650382102566173,2.2339989126610296,1.27798182123485
23,2.049876143572221,-10.157181344313315,0,1.3852496332661912,64.65553047744395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852496332661912,0.0,29.313568566959013,0.0,0.0,11.023242442500644,11.66527693869574,7.260557559460866,0.6717917365417391,4.7210932332859405
24,46.74721324701068,10.310830252331257,0,12.74002723487033,16.24834142984886,0.0,0.0,0.9326695000123082,0.45136679733959334,0.0,0.0,0.0,10.667703505197501,0.6882874323209285,0.0,0.0,0.0,3.624284563377963,0.0,0.0,10.397666360870137,1.6912926180960441,0.5350978875047157
25,38.35926420654701,21.557609480594294,0,25.335107771958807,17.593435985930363,0.0,0.0,0.0,2.2708213536104638,3.6977626826939347,0.26908561381111173,0.0,12.803632303330703,6.293805818512592,0.0,0.0,0.0,3.24934701121334,0.7084373947574162,6.216021312375604,2.2450523537340374,0.4006091970108881,4.773968716839079
26,27.158578702185537,-43.59972680173615,0,0.0,24.784353766847367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.851328337993178,6.920860569423175,1.792795972908157,0.0,5.079642493186234,3.1397263933366215
27,24.03368727948141,48.172706010368174,0,37.42308700277134,8.680922924686728,0.0,0.0,34.24595602877319,1.6370882348802398,0.0,0.0,1.5400427391179086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994479021252142,3.2330091108994354,4.397663054134308,0.25080285752777043
28,37.95278979868207,-23.37608523197796,0,21.4691991458511,25.125085554481235,0.0,0.0,0.0,1.9397727421236883,12.483952814559924,5.221644090534823,1.1081722532134344,0.5744554458088378,0.14120179961039106,0.0,0.0,0.0,0.0,12.723872621264615,6.180209423816151,3.5975001662390618,2.0310639488048587,0.5924393943565458
29,13.80445730493212,-30.864799072129056,0,0.6875772068282425,57.93150251513582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875772068282425,0.0,34.779105191578445,0.0,7.5191648440060135,0.0,5.752721427482071,0.0,0.01270013338261347,9.867810918686672
30,46.23575882876003,-40.36698859947171,0,4.481186106232663,13.906953886401144,2.1805505519522526,0.0,0.0,0.0,0.0,2.3006355542804107,0.0,0.0,0.0,0.5682996591816891,6.963735935528021,0.0,0.0,0.0,1.8050646382073359,1.758442153555425,0.0,2.8114114999286732
31,21.029381641218073,-27.197125696826298,0,18.0956367523114,33.90246262683578,0.0,0.0,0.0,10.493138357993978,5.232709681639139,0.8339762255617522,0.6195416187492326,0.3215150746660545,0.5947557937012438,0.0,0.0,8.40487616872911,0.11114475082128622,9.043399640399617,4.216613439081066,5.090067012266053,6.933349275045059,0.10301234049358714
32,20.04728960202138,-10.238682608600215,0,33.491170154346996,5.538907322191484,0.0,11.318420738338896,2.7580276079430073,3.967123614509237,6.825025819266314,0.0,0.3212067008369237,7.592740248741135,0.7086254247114764,0.0,0.0,0.0,0.0,0.0,0.0,0.5416670876498321,1.4176111339492588,3.5796291005923937
33,42.25017136051611,25.386686019440333,0,27.37422017912071,30.85370755852867,0.0,0.0,0.0,5.352835036193482,13.44033199643543,2.7502834724398744,0.0,1.8643777519545957,3.966391922097327,0.0,0.0,16.09194618866117,0.0,0.0,4.2941668749715545,2.098495643263485,4.354438519932755,4.0146603316997
34,38.19930406388954,30.756360763136627,0,20.25738863791913,16.336383021076077,0.0,0.0,0.0,5.457324346609538,13.56822195248416,0.0,0.0,0.3977467748964244,0.8340955639290082,1.931632603919007,0.0,0.0,0.0,3.8236355955282124,3.7885951541614498,2.5763313190225916,0.2548276019875677,3.961360746457249
35,4.0082525052889455,7.014865128126289,0,22.42205034733053,20.824545260660873,0.0,12.821549626764762,9.600500720565767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26203307238658,0.0,0.0,0.0,2.7745679720638514,1.787944216210442,0.0
36,6.091072766760881,39.0657075632936,0,0.0,37.55593025762541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2446254623988184,19.121705031065755,5.817703862275205,3.0249913245193096,0.9808358190365737,0.2658327536752186,5.4168724295354975,0.6833635751190326
37,45.93969988168551,6.8113001878640205,0,14.574067832944408,12.591068577822632,0.0,0.0,0.0,0.0,0.9099808842573388,13.386535203512743,0.27755174517432707,0.0,0.0,0.0,0.0,0.0,8.047960532749046,0.49820097383906903,1.2782761039868,0.0,2.435362371344879,0.3312685959028371
38,17.471241007609596,24.608830785897823,0,12.832613261359292,7.993382669781963,0.0,0.0,0.0,0.0,9.86562556470285,0.0,0.0,0.05470489499396647,2.9122828016624767,2.380760716641816,0.6961577976497071,0.0,0.45015140017727956,0.3226853761798765,0.0,1.03725820315343,2.7031449819511777,0.4032241940286748
39,2.8500500244247897,-41.93639611382438,0,0.0,66.26695821526664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.303777262126689,13.970527888689652,10.942747678050955,11.944939519929251,11.18113327656336,4.717144193191789,5.206688396714947,0.0
40,5.690571078575544,-38.033820093666236,0,0.0,72.2968851433982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.843514022152853,0.0,14.399583852118706,0.0,8.168840527121947,3.6053717232726656,8.056467026986994,15.957789990008736,2.2653180017363095
41,21.29635431269548,-41.798369167740546,0,0.11280805370288002,27.34910969489833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11280805370288002,0.0,0.0,0.0,10.027941563343397,0.0,0.0,6.018341563687669,6.085983544515567,4.077702393114145,1.139140630237554
42,4.024746866696636,9.390466898767045,0,69.0519921421372,21.860843732913626,61.465634740772956,1.6134091341846364,0.0,0.0,0.0,0.0,0.0,0.0,5.972948267179607,0.0,10.85859705663553,0.0,0.0,5.871220586650047,0.0,2.0514690904292143,3.0795569991988336,0.0
43,9.759522596835188,-21.14486975437607,0,14.33488150651342,60.585472910912735,0.0,4.09589775464617,8.589645060031888,0.0,1.5182824607644962,0.0,0.0,0.13105623107086647,0.0,9.742226963448518,21.484207069275786,7.737137771873304,0.12452923928222795,5.324775195619665,4.629851039105345,1.3976226571139392,0.20455182941116123,9.940571145782792
44,20.389339206131154,17.177986637672845,0,21.93994054293836,16.216133579844783,0.0,0.0,0.0,3.363553035139333,0.13243708918742877,6.3863127761547265,6.236475302086957,4.470277078464512,1.3508852619054033,0.0,0.0,0.9796623269445818,9.302002944702867,4.906314329266173,0.0,0.1828811056015469,0.41646392529218595,0.42880894803742825
45,42.852396126707774,32.69865765153463,0,31.912018113810614,52.75414612964801,0.0,0.0,7.955010761876756,16.965123583391755,0.0,0.9415343719597182,5.268663030783536,0.7816863657988479,0.0,41.90569435840738,0.0,0.2577376154819047,1.6353204543082447,0.45606378089018235,3.227541857599526,0.0,0.0,5.271788062960765
46,17.05164769505039,9.558516801193171,0,20.839662933436102,9.245888065590577,0.0,0.0,0.0,0.0,7.083624856311461,4.719995547218863,3.8189438653501186,3.7274499111165325,1.4896487534391272,0.0,0.0,0.0,0.41934954171518485,0.19517337068404078,0.7466122433158509,0.0,5.233916500536539,2.6508364093389627
47,49.19576562879081,32.705515922752355,0,52.441428177916386,18.080746413486093,1.8460589001867642,10.583427126052879,20.453845705614828,0.0,0.0,0.0,0.0,15.870868520606459,3.6872279254554607,0.0,0.0,0.0,0.0,0.24216085276654165,3.3069217657430814,13.596301821675343,0.9353619733011269,0.0
48,44.10644887240182,-34.512065178315176,0,11.709750073505639,10.591932965932507,0.0,6.412684452342823,0.0,0.0,0.0,0.0,0.3623719884994152,0.15018488733524707,4.784508745328154,0.0,0.0,0.0,0.0,0.0,0.0,0.0915930819757645,6.818438528802252,3.6819013551544897
49,26.164423239787748,-48.50144166673596,0,0.0,25.011385230072086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.649001061220707,0.0,0.0,0.0,0.0,8.274412495333658,5.087971673517722,0.0,0.0
50,27.83265318778249,-34.610381077489826,0,3.358971629731875,25.435497553491906,0.0,0.0,0.0,0.0,1.3377839341489168,0.5921913526080315,0.13256246454327736,0.1449507033391983,1.1514831750924517,0.0,0.0,0.0,9.53596813330718,6.579724873309241,3.189568104657037,0.4741230459437695,1.417668227459718,4.23844516881496
51,0.5611344423024633,-7.84045898673461,0,0.0,65.26336744345159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.932075561498618,0.0,18.822154963050906,0.09979150354280147,0.3005069949204523,8.67238850802296,0.0,6.436449912415834
52,4.336451398474746,-35.5207484113617,0,0.0,62.584101348621104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.27552695479382,5.311906872481664,12.18017253569047,0.0,0.0,5.669221800819753,11.147273184835402
53,50.21926539840151,20.739646233985127,0,3.932295492549619,49.021362349113076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.932295492549619,0.0,23.887556331450067,0.0,0.0,0.0,0.0,8.714326249007598,10.483191681819553,5.580268763338518,0.35601932349733817
54,12.791037590727766,-47.054904564488666,0,0.0,71.25066517370055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602682193525823,15.007701830550982,17.898003841288467,0.0,7.855229357308781,6.043902247711777,11.174829082312582,0.0,2.668316621002153
55,30.12957279927528,-34.44758207844553,0,2.4128524384574783,46.63757678116737,0.0,0.0,0.0,0.0,0.7629891129288415,0.12344510657124912,0.7595550562119695,0.6705401614554303,0.09632300128998825,29.874767931220383,0.0,0.0,1.3197605322539188,2.0363621485530077,6.33012518592202,5.04730818490336,1.8097427767418017,0.2195100215728827
56,22.01935061232893,49.07259804833929,0,27.173434055568165,11.331606496757681,0.0,0.0,0.0,0.0,20.914303935703227,4.950942673160336,0.0,0.0,1.3081874467046,0.0,0.0,0.0,0.0,1.1001947119674549,0.6350343586845281,1.7560403132895825,5.529914303765877,2.3104228090502392
57,29.566006565059027,9.539903020837535,0,56.15939310847163,28.103934844248283,0.0,0.0,10.934994778546866,6.565911245270553,4.855863339783426,11.373145081719747,1.8372828200935816,3.6132127394406415,16.978983103616823,0.0,0.0,1.95001722080287,7.36788467406518,3.243527679741654,4.522071880954223,3.721283485352263,2.928933397801402,4.370216505530693
58,0.6167057853658031,34.96953125782278,0,0.7794751394509127,29.339932302572205,0.0,0.0,0.0,0.0,0.7794751394509127,0.0,0.0,0.0,0.0,0.0,4.421777088792787,0.0,1.970213936085535,0.0,10.06958291530095,4.740189254019851,1.0736806971386965,7.0644884112343815
59,7.536927766488906,-7.3917269470086495,0,0.0,25.68386175098596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685280472162098,3.6803258189838526,7.341873751634327,5.8167873605021025,0.09880172937652477,0.06079261832705807
60,31.375525998958423,-4.085935310667722,0,50.66249351842193,4.179154727664974,0.0,17.983291236322845,0.0,13.117122982337527,4.585714969656559,3.66543078974272,4.47129692843278,4.69855817256857,2.1410784393609332,0.0,0.0,0.0,0.0,0.7436848477008142,0.82503571013348,1.622511070761409,0.9879230990692711,0.0
61,19.04224247351779,-7.343449812149906,0,16.645406438449612,7.551812373144855,0.0,0.0,0.0,11.310163359367483,0.0,5.335243079082131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8872647940115086,3.664547579133347
62,17.512985643258773,-31.9379727530671,0,2.2363211399256078,40.30409802433646,0.0,0.0,0.0,0.0,0.16209890943182462,0.0,0.0,0.30893935023330804,1.7652828802604752,0.0,1.399373084495771,19.87332408774355,7.311071400660757,0.0,7.6234001865029155,0.1397893830824709,1.1140889267201972,2.843050955130794
63,45.71630632036893,31.894049114319486,0,32.42926644607546,24.43587732234384,0.0,0.0,1.9089975994844293,14.178657626465746,16.341611220125284,0.0,0.0,0.0,0.0,0.0,0.0,7.796875233227232,0.0,0.0,3.632175118267598,8.860758410431634,0.6020348942640081,3.544033666153365
64,27.0987706632487,-44.15137249671997,0,0.0,24.274459313642808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.804701787867651,6.106112854720492,1.9958019606983606,0.0,5.134408059683723,3.2334346506725815
65,46.204536786504036,16.42628533320095,0,5.003397671197578,25.338764215636527,0.0,0.0,0.0,0.0,0.0,4.59610100286466,0.33864258144375786,0.06865408688915993,0.0,0.0,16.8180559058019,0.0,0.46834155495792357,0.0,3.135640136129403,0.0,3.9652044064156775,0.9515222123316243
66,0.364527876430673,-38.52086738788364,0,0.0,71.49110487091141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.375990003587113,7.398729375622358,27.765918391532075,6.113546884459907,12.72039117837619,6.116529037333778
67,11.775150102674408,-9.566853912615613,0,9.056724819714317,14.084883123737544,0.0,0.0,0.0,0.0,2.901446202825584,5.30109730538271,0.0,0.0,0.8541813115060235,0.0,0.0,0.0,8.37403728325359,0.0,3.158102778712008,0.8724227394132756,1.6803203223586691,0.0
68,27.00610452788266,49.305151974726755,0,51.11551916051384,2.5608526291582203,0.0,1.9870393105108988,43.57825218281423,5.550227667188708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943884519338195,1.566464177224401
69,46.939658000507265,-22.317026040245157,0,73.62846251442994,15.656605606483396,0.0,21.940936512976798,0.0,0.3037289809395191,0.0,18.158175239664597,31.71657838771529,1.5090433931337401,0.0,0.0,0.0,0.0,0.0,0.19221243941361763,4.367265639908717,11.09712752716106,0.0,0.0
70,42.40227929982245,-12.036758968242943,0,25.538399594362147,5.348411932809164,0.0,0.0,15.618973238907378,0.0,0.5246764664160481,2.3185751811591673,0.0,2.9864755324230416,4.0896991754565075,0.0,0.0,0.0,0.0,0.08279658059692334,0.0,0.10840901852411801,4.41462425930299,0.7425820743851324
71,47.570683275534016,-40.86213009033291,0,3.307453554266772,11.788599696733574,0.0,0.0,1.0072409894699264,0.0,0.0,0.0,1.5859212339418287,0.7142913308550163,0.0,0.0,6.997584524323786,0.2813639546269708,0.0,0.0,0.0,1.7325519291711893,0.0,2.7770992886116264
72,30.891050677845904,46.02810321260257,0,29.3706660780242,1.9483219142542687,0.0,0.0,2.069642842579534,0.0,14.218222379320913,3.424708943146879,7.025182902818994,2.632909010157882,0.0,0.0,0.0,0.0,0.0,0.0,0.9549454067558839,0.0,0.4077798063512305,0.5855967011471543
73,14.148499842384696,35.843030356296694,0,9.10541296660505,13.49981378656613,0.0,0.0,0.0,0.0,0.0,0.0,3.0764307815985377,3.8688287403858297,2.160153444620683,0.0,0.0,0.0,0.0,0.36870033119284906,1.2698887354107864,7.676818618296789,1.9861827066972717,2.198223394968433
74,2.6406621458357935,19.108346151324767,0,27.133813832658458,10.613410313792418,0.0,0.0,0.0,0.0,11.718724891875294,0.0,10.145976006752802,5.269112934030365,0.0,0.0,0.0,1.8386645097353962,0.0,0.0,0.3031506523173045,5.3926599959950305,0.0,3.0789351557446856
